Number of DTs,Number of Campuses,Number of Precincts,Number of Buildings,Number of Data Points,Total Time Taken,DT Response Time Taken,Visualisation Time Taken,Total RAM Usage (MB),Total RAM Usage (%),CPU Usage (%)
17,1,3,13,26,25779,25691,87,2863,4.38780689239502,17.1212043762207
17,1,3,13,27,26914,26808,106,2866,4.39240455627441,13.3260192871094
17,1,3,13,28,27838,27741,97,2863,4.38780689239502,14.7691984176636
17,1,3,13,29,29142,29041,101,2868,4.39546966552734,15.904468536377
17,1,3,13,30,29975,29874,101,2868,4.39546966552734,16.8956356048584
18,1,3,14,1,888,885,2,2877,4.40926313400269,11.8804178237915
18,1,3,14,2,1804,1798,6,2878,4.41079568862915,12.9434127807617
18,1,3,14,3,2776,2767,8,2876,4.40773057937622,12.4307413101196
18,1,3,14,4,3676,3662,13,2879,4.41232824325562,14.3281373977661
18,1,3,14,5,4659,4645,14,2874,4.40466499328613,14.5690889358521
18,1,3,14,6,5580,5562,17,2873,4.40313243865967,12.3606243133545
18,1,3,14,7,6571,6546,25,2873,4.40313243865967,12.6032943725586
18,1,3,14,8,7608,7572,35,2875,4.40619802474976,12.472559928894
18,1,3,14,9,8635,8604,31,2874,4.40466499328613,12.1912117004395
18,1,3,14,10,9620,9587,33,2871,4.40006732940674,16.7693901062012
18,1,3,14,11,10691,10654,37,2873,4.40313243865967,21.7594928741455
18,1,3,14,12,11731,11688,42,2876,4.40773057937622,11.3500003814697
18,1,3,14,13,12876,12833,43,2874,4.40466499328613,14.1264705657959
18,1,3,14,14,13845,13794,50,2870,4.39853477478027,12.2397193908691
18,1,3,14,15,14903,14848,54,2871,4.40006732940674,15.6659145355225
18,1,3,14,16,15971,15918,52,2872,4.4015998840332,11.1278457641602
18,1,3,14,17,17165,17105,59,2878,4.41079568862915,11.2460136413574
18,1,3,14,18,18214,18154,59,2871,4.40006732940674,15.6994657516479
18,1,3,14,19,19438,19372,65,2874,4.40466499328613,13.8731641769409
18,1,3,14,20,20642,20576,66,2872,4.4015998840332,12.8225688934326
18,1,3,14,21,21554,21484,70,2874,4.40466499328613,18.5146541595459
18,1,3,14,22,22819,22744,75,2875,4.40619802474976,13.2310199737549
18,1,3,14,23,24093,24012,81,2876,4.40773057937622,12.5535573959351
18,1,3,14,24,25422,25336,86,2873,4.40313243865967,14.2350416183472
18,1,3,14,25,26363,26276,87,2877,4.40926313400269,13.8121967315674
18,1,3,14,26,27783,27693,90,2871,4.40006732940674,12.2640762329102
18,1,3,14,27,29131,29031,100,2873,4.40313243865967,13.4362964630127
18,1,3,14,28,30113,30014,99,2871,4.40006732940674,19.9329471588135
18,1,3,14,29,31747,31644,102,2874,4.40466499328613,15.3178062438965
18,1,3,14,30,33928,33818,109,2876,4.40773057937622,16.2845306396484
18,1,3,14,1,877,874,2,2885,4.4215235710144,15.0789451599121
18,1,3,14,2,1825,1819,5,2885,4.4215235710144,13.902229309082
18,1,3,14,3,2764,2755,8,2882,4.41692590713501,13.2227573394775
18,1,3,14,4,3678,3666,11,2884,4.41999101638794,13.2155132293701
18,1,3,14,5,4671,4650,21,2881,4.41539335250854,13.8045206069946
18,1,3,14,6,5657,5637,20,2876,4.40773057937622,13.9605302810669
18,1,3,14,7,6640,6620,20,2880,4.41386079788208,15.0789184570313
18,1,3,14,8,7555,7532,23,2879,4.41232824325562,13.8768224716187
18,1,3,14,9,8605,8570,34,2882,4.41692590713501,13.6084184646606
18,1,3,14,10,9646,9614,31,2876,4.40773057937622,14.3490686416626
18,1,3,14,11,10676,10637,39,2878,4.41079568862915,13.5029926300049
18,1,3,14,12,11761,11723,37,2879,4.41232824325562,14.9463119506836
18,1,3,14,13,13024,12979,44,2881,4.41539335250854,12.4364986419678
18,1,3,14,14,13824,13778,46,2879,4.41232824325562,13.4563903808594
18,1,3,14,15,14948,14902,45,2882,4.41692590713501,12.8340702056885
18,1,3,14,16,16124,16067,57,2877,4.40926313400269,16.9505252838135
18,1,3,14,17,17128,17072,56,2882,4.41692590713501,17.1371097564697
18,1,3,14,18,18200,18138,61,2877,4.40926313400269,12.4595537185669
18,1,3,14,19,19352,19278,73,2879,4.41232824325562,18.578483581543
18,1,3,14,20,20481,20410,70,2875,4.40619802474976,13.2476787567139
18,1,3,14,21,21678,21606,71,2878,4.41079568862915,13.2352409362793
18,1,3,14,22,22821,22745,75,2881,4.41539335250854,11.8323411941528
18,1,3,14,23,24057,23977,79,2882,4.41692590713501,15.1715297698975
18,1,3,14,24,25192,25105,86,2879,4.41232824325562,12.3603839874268
18,1,3,14,25,26496,26407,89,2883,4.41845846176147,11.6759223937988
18,1,3,14,26,27753,27666,87,2876,4.40773057937622,14.5844984054565
18,1,3,14,27,29092,28990,101,2879,4.41232824325562,18.1902198791504
18,1,3,14,28,30309,30209,100,2877,4.40926313400269,12.0964088439941
18,1,3,14,29,31501,31395,105,2880,4.41386079788208,13.1588010787964
18,1,3,14,30,32535,32424,110,2882,4.41692590713501,15.4926986694336
18,1,3,14,1,888,885,2,2888,4.4261212348938,18.5866565704346
18,1,3,14,2,1804,1798,6,2889,4.42765426635742,11.4172677993774
18,1,3,14,3,2779,2767,11,2891,4.43071937561035,16.3516483306885
18,1,3,14,4,3660,3648,11,2888,4.4261212348938,11.8036088943481
18,1,3,14,5,4645,4629,15,2882,4.41692590713501,13.6853141784668
18,1,3,14,6,5576,5546,29,2884,4.41999101638794,12.8503503799438
18,1,3,14,7,6609,6588,21,2888,4.4261212348938,12.1054058074951
18,1,3,14,8,7630,7605,24,2883,4.41845846176147,14.5916414260864
18,1,3,14,9,8593,8560,33,2887,4.42458868026733,13.8492136001587
18,1,3,14,10,9579,9544,34,2881,4.41539335250854,12.9910249710083
18,1,3,14,11,10603,10566,36,2884,4.41999101638794,14.7278995513916
18,1,3,14,12,11622,11578,43,2886,4.42305612564087,13.3873996734619
18,1,3,14,13,12778,12734,43,2884,4.41999101638794,16.1066913604736
18,1,3,14,14,13892,13842,49,2889,4.42765426635742,12.5975761413574
18,1,3,14,15,14837,14784,52,2882,4.41692590713501,18.1682987213135
18,1,3,14,16,16018,15963,55,2883,4.41845846176147,17.1547393798828
18,1,3,14,17,17090,17029,60,2889,4.42765426635742,15.9768581390381
18,1,3,14,18,18270,18210,60,2882,4.41692590713501,12.4890956878662
18,1,3,14,19,19335,19261,73,2884,4.41999101638794,11.8804225921631
18,1,3,14,20,20426,20357,69,2881,4.41539335250854,13.2910747528076
18,1,3,14,21,21828,21753,74,2883,4.41845846176147,12.3848142623901
18,1,3,14,22,22797,22720,76,2886,4.42305612564087,13.4053726196289
18,1,3,14,23,24025,23946,79,2887,4.42458868026733,15.4349956512451
18,1,3,14,24,25189,25108,80,2884,4.41999101638794,11.887674331665
18,1,3,14,25,26349,26264,85,2888,4.4261212348938,14.7369165420532
18,1,3,14,26,27827,27739,88,2882,4.41692590713501,13.6004152297974
18,1,3,14,27,29809,29713,95,2885,4.4215235710144,14.7555379867554
18,1,3,14,28,32001,31899,101,2882,4.41692590713501,12.5805263519287
18,1,3,14,29,33084,32972,112,2885,4.4215235710144,10.50426197052
18,1,3,14,30,34185,34078,106,2887,4.42458868026733,11.3365230560303
