Number of DTs,Number of Campuses,Number of Precincts,Number of Buildings,Number of Data Points,Total Time Taken,DT Response Time Taken,Visualisation Time Taken,Total RAM Usage (MB),Total RAM Usage (%),CPU Usage (%)
7,1,2,4,25,21886,21856,30,2580,3.95408368110657,12.2759056091309
7,1,2,4,26,22440,22399,40,2568,3.93569254875183,15.0551052093506
7,1,2,4,27,24258,24226,31,2590,3.96940946578979,15.3476877212524
7,1,2,4,28,25228,25195,32,2582,3.9571487903595,10.7250471115112
7,1,2,4,29,25227,25193,33,2585,3.96174645423889,11.9828481674194
7,1,2,4,30,26194,26158,35,2588,3.96634435653687,10.8581552505493
9,1,3,5,1,9987,9985,1,2408,3.69047808647156,13.2690849304199
9,1,3,5,2,10638,10635,2,2413,3.69814085960388,21.7602767944336
9,1,3,5,3,12602,12598,4,2412,3.69660830497742,13.3920774459839
9,1,3,5,4,12473,12467,5,2421,3.71040177345276,10.8300762176514
9,1,3,5,5,13633,13625,7,2425,3.71653199195862,11.6892862319946
9,1,3,5,6,18708,18695,13,2437,3.73492312431335,12.0067100524902
9,1,3,5,7,17995,17986,9,2413,3.69814085960388,13.1015224456787
9,1,3,5,8,15404,15393,11,2410,3.69354319572449,14.3657255172729
9,1,3,5,9,15145,15131,13,2408,3.69047808647156,13.7504940032959
9,1,3,5,10,15894,15880,14,2407,3.68894553184509,12.072527885437
9,1,3,5,11,17279,17259,19,2419,3.70733642578125,16.972526550293
9,1,3,5,12,17445,17424,21,2414,3.69967365264893,12.8230857849121
9,1,3,5,13,17990,17971,19,2411,3.69507575035095,11.4862184524536
9,1,3,5,14,19204,19184,19,2404,3.68434762954712,11.2789278030396
9,1,3,5,15,20093,20066,27,2408,3.69047808647156,11.9717950820923
9,1,3,5,16,20780,20753,27,2407,3.68894553184509,11.8809099197388
9,1,3,5,17,21659,21631,27,2400,3.67821717262268,11.1061458587646
9,1,3,5,18,21537,21511,26,2418,3.70580387115479,11.3727865219116
9,1,3,5,19,23111,23083,27,2399,3.67668461799622,11.8995780944824
9,1,3,5,20,25074,25044,29,2409,3.69201064109802,11.6573352813721
9,1,3,5,21,25732,25701,31,2413,3.69814085960388,10.5428066253662
9,1,3,5,22,25272,25238,34,2437,3.73492312431335,12.96533203125
9,1,3,5,23,26515,26480,34,2428,3.72112989425659,15.6958160400391
9,1,3,5,24,26282,26246,35,2421,3.71040177345276,10.8043832778931
9,1,3,5,25,28196,28159,37,2424,3.71499943733215,11.1074190139771
9,1,3,5,26,29896,29856,40,2427,3.71959733963013,12.2402954101563
9,1,3,5,27,30177,30136,40,2429,3.72266244888306,12.2388038635254
9,1,3,5,28,30543,30501,42,2431,3.72572755813599,11.3737344741821
9,1,3,5,29,30807,30763,43,2413,3.69814085960388,11.8624229431152
9,1,3,5,30,35148,35098,49,2426,3.71806454658508,15.221661567688
9,1,3,5,1,10299,10297,1,2446,3.74871635437012,12.6885051727295
9,1,3,5,2,11202,11199,2,2448,3.75178170204163,12.4278697967529
9,1,3,5,3,11539,11534,4,2450,3.75484681129456,16.0515213012695
9,1,3,5,4,12252,12246,5,2422,3.71193432807922,11.8963422775269
9,1,3,5,5,14863,14856,7,2427,3.71959733963013,11.0013942718506
9,1,3,5,6,15841,15833,8,2446,3.74871635437012,12.6487064361572
9,1,3,5,7,14792,14781,10,2426,3.71806454658508,12.0484390258789
9,1,3,5,8,14819,14801,17,2430,3.72419500350952,10.6432161331177
9,1,3,5,9,14325,14312,13,2422,3.71193432807922,18.3839893341064
9,1,3,5,10,15986,15960,26,2428,3.72112989425659,11.9716205596924
9,1,3,5,11,16296,16280,16,2422,3.71193432807922,12.1162338256836
9,1,3,5,12,17316,17299,17,2426,3.71806454658508,13.4660873413086
9,1,3,5,13,17756,17737,18,2424,3.71499943733215,13.7160539627075
9,1,3,5,14,18853,18832,20,2432,3.72726011276245,13.4109954833984
