Number of DTs,Number of Campuses,Number of Precincts,Number of Buildings,Number of Data Points,Total Time Taken,DT Response Time Taken,Visualisation Time Taken,Total RAM Usage (MB),Total RAM Usage (%),CPU Usage (%)
16,1,4,11,8,29916,29901,14,2559,3.92189908027649,10.3098163604736
16,1,4,11,9,32164,32140,24,2566,3.93262720108032,9.95515727996826
16,1,4,11,10,34570,34552,17,2573,3.94335556030273,9.5009069442749
16,1,4,11,11,34036,34016,20,2580,3.95408368110657,10.9035110473633
16,1,4,11,12,35397,35375,21,2586,3.96327924728394,9.84037780761719
16,1,4,11,13,37253,37229,23,2595,3.9770724773407,10.0166273117065
16,1,4,11,14,40851,40810,40,2597,3.98013758659363,10.2023010253906
16,1,4,11,15,47236,47208,27,2606,3.99393105506897,10.1008548736572
16,1,4,11,16,44729,44700,29,2604,3.99086570739746,10.7141647338867
16,1,4,11,17,46069,46034,35,2632,4.03377819061279,11.514853477478
16,1,4,11,18,48204,48170,34,2617,4.01078939437866,9.57966423034668
16,1,4,11,19,46196,46161,35,2618,4.01232194900513,10.1226787567139
16,1,4,11,20,48808,48771,36,2607,3.99546360969543,12.6251192092896
16,1,4,11,21,52156,52116,39,2620,4.01538705825806,12.2497329711914
16,1,4,11,22,52746,52705,41,2622,4.01845216751099,8.73416519165039
16,1,4,11,23,51500,51457,43,2619,4.01385450363159,14.9463062286377
16,1,4,11,24,56944,56898,46,2629,4.0291805267334,11.9686260223389
16,1,4,11,25,58329,58282,47,2627,4.02611541748047,13.2421855926514
16,1,4,11,26,60026,59977,48,2628,4.02764797210693,9.36153125762939
16,1,4,11,27,64086,64034,52,2632,4.03377819061279,12.3779382705688
16,1,4,11,28,63940,63876,64,2638,4.04297399520874,9.97902679443359
16,1,4,11,29,65150,65084,66,2614,4.00619173049927,10.6396589279175
16,1,4,11,30,67468,67410,58,2622,4.01845216751099,8.97724914550781
17,1,4,12,1,17761,17758,2,2495,3.82381343841553,12.3603820800781
17,1,4,12,2,20084,20080,4,2498,3.82841110229492,11.3935718536377
17,1,4,12,3,22496,22490,6,2501,3.8330090045929,12.6237363815308
17,1,4,12,4,24941,24933,7,2504,3.83760666847229,10.5084266662598
17,1,4,12,5,26102,26091,11,2510,3.84680223464966,10.3881607055664
17,1,4,12,6,26880,26865,15,2535,3.8851170539856,10.8255958557129
17,1,4,12,7,27383,27368,15,2537,3.88818216323853,12.6126365661621
17,1,4,12,8,29806,29789,17,2549,3.90657329559326,11.6448755264282
17,1,4,12,9,34694,34675,18,2549,3.90657329559326,10.518482208252
17,1,4,12,10,34315,34294,21,2555,3.91576886177063,11.8899450302124
17,1,4,12,11,34310,34286,23,2562,3.92649698257446,11.0884265899658
17,1,4,12,12,33962,33936,25,2572,3.94182276725769,10.5326328277588
17,1,4,12,13,35322,35295,26,2577,3.94948577880859,9.84635353088379
17,1,4,12,14,37458,37428,30,2580,3.95408368110657,12.0721673965454
17,1,4,12,15,39227,39195,32,2589,3.96787691116333,11.5042600631714
17,1,4,12,16,40072,40037,34,2598,3.98167014122009,10.9231834411621
17,1,4,12,17,40371,40335,35,2596,3.97860503196716,11.4747982025146
17,1,4,12,18,42428,42388,39,2607,3.99546360969543,12.5681028366089
17,1,4,12,19,44640,44599,41,2598,3.98167014122009,11.4695014953613
17,1,4,12,20,46254,46212,41,2616,4.0092568397522,11.6801471710205
17,1,4,12,21,47013,46968,44,2598,3.98167014122009,7.70153331756592
17,1,4,12,22,51733,51687,46,2612,4.00312662124634,11.0382165908813
17,1,4,12,23,51010,50962,48,2602,3.98780059814453,10.985671043396
17,1,4,12,24,62202,62149,53,2617,4.01078939437866,11.8563737869263
17,1,4,12,25,55498,55443,55,2600,3.9847354888916,14.1766910552979
17,1,4,12,26,58441,58386,55,2617,4.01078939437866,12.4062280654907
17,1,4,12,27,59253,59180,73,2621,4.01691961288452,16.6555061340332
17,1,4,12,28,61679,61616,62,2627,4.02611541748047,10.3071813583374
17,1,4,12,29,63505,63440,64,2592,3.97247457504272,13.9958057403564
17,1,4,12,30,65471,65406,65,2617,4.01078939437866,11.1139869689941
17,1,4,12,1,19670,19667,2,2541,3.89431262016296,10.0538444519043
17,1,4,12,2,20361,20357,3,2546,3.90197539329529,11.1098957061768
17,1,4,12,3,22788,22779,9,2547,3.90350818634033,10.5264415740967
17,1,4,12,4,20954,20944,9,2549,3.90657329559326,12.953914642334
17,1,4,12,5,23721,23702,19,2560,3.92343187332153,11.6205816268921
17,1,4,12,6,30280,30266,14,2561,3.924964427948,14.2553749084473
17,1,4,12,7,28680,28665,15,2568,3.93569254875183,15.4886465072632
17,1,4,12,8,27491,27474,16,2570,3.93875765800476,10.8254623413086
17,1,4,12,9,28767,28745,21,2581,3.95561623573303,11.1569004058838
17,1,4,12,10,32541,32520,21,2587,3.9648118019104,11.4971857070923
17,1,4,12,11,33407,33383,23,2600,3.9847354888916,12.1175689697266
17,1,4,12,12,33953,33929,24,2597,3.98013758659363,12.6589803695679
17,1,4,12,13,32422,32395,26,2609,3.99852871894836,12.1767024993896
17,1,4,12,14,34311,34283,28,2615,4.00772428512573,11.9978046417236
17,1,4,12,15,36256,36226,30,2622,4.01845216751099,10.6982650756836
17,1,4,12,16,38153,38108,45,2625,4.02305030822754,14.5872249603271
17,1,4,12,17,39870,39835,35,2630,4.03071308135986,9.79138374328613
17,1,4,12,18,42599,42549,49,2641,4.04757165908813,12.0215530395508
17,1,4,12,19,40600,40560,40,2635,4.03837585449219,16.1752662658691
17,1,4,12,20,43501,43459,42,2641,4.04757165908813,10.7136745452881
17,1,4,12,21,46323,46278,45,2637,4.04144144058228,9.93731880187988
17,1,4,12,22,44674,44612,62,2655,4.0690279006958,10.1302127838135
17,1,4,12,23,47471,47423,47,2648,4.05829954147339,12.1601524353027
17,1,4,12,24,49785,49733,52,2662,4.07975578308105,11.1037502288818
17,1,4,12,25,51355,51300,55,2638,4.04297399520874,12.4801645278931
17,1,4,12,26,56431,56377,53,2666,4.08588647842407,12.4759893417358
17,1,4,12,27,54657,54597,60,2654,4.06749534606934,13.905312538147
17,1,4,12,28,55491,55429,62,2672,4.09508180618286,13.9548110961914
17,1,4,12,29,57325,57264,61,2663,4.08128881454468,11.6338109970093
17,1,4,12,30,60970,60885,85,2665,4.08435392379761,12.7581005096436
18,1,4,13,1,20368,20365,3,2554,3.91423630714417,12.1306734085083
18,1,4,13,2,25692,25687,4,2547,3.90350818634033,10.4226207733154
18,1,4,13,3,28412,28406,6,2551,3.90963840484619,10.2352228164673
18,1,4,13,4,26355,26346,8,2552,3.91117095947266,10.7277822494507
18,1,4,13,5,27038,27022,16,2565,3.93109464645386,10.0790824890137
18,1,4,13,6,27443,27429,13,2564,3.92956209182739,11.2906894683838
18,1,4,13,7,28879,28864,15,2571,3.94029021263123,10.5842933654785
18,1,4,13,8,30874,30857,17,2580,3.95408368110657,10.9394493103027
18,1,4,13,9,31553,31533,19,2584,3.96021389961243,9.57710742950439
18,1,4,13,10,33073,33050,22,2591,3.97094202041626,12.4622793197632
18,1,4,13,11,35400,35369,31,2601,3.98626804351807,12.2395782470703
18,1,4,13,12,36943,36912,30,2609,3.99852871894836,11.1623659133911
18,1,4,13,13,37702,37674,28,2614,4.00619173049927,12.0453786849976
18,1,4,13,14,37430,37400,30,2617,4.01078939437866,12.7332954406738
18,1,4,13,15,40352,40311,41,2626,4.024582862854,15.262921333313
18,1,4,13,16,40818,40783,35,2636,4.03990888595581,11.1575899124146
18,1,4,13,17,44384,44344,39,2637,4.04144144058228,10.8270492553711
18,1,4,13,18,43936,43897,39,2646,4.05523443222046,10.7515707015991
18,1,4,13,19,46837,46793,43,2647,4.05676698684692,11.8973236083984
18,1,4,13,20,49402,49353,49,2636,4.03990888595581,12.5535306930542
18,1,4,13,21,51296,51249,46,2639,4.04450654983521,11.8391723632813
18,1,4,13,22,50196,50138,58,2661,4.07822322845459,9.56102466583252
18,1,4,13,23,52559,52508,51,2653,4.06596279144287,13.5646324157715
18,1,4,13,24,53744,53686,58,2657,4.07209300994873,11.6425809860229
18,1,4,13,25,57222,57164,57,2660,4.07669067382813,18.7500076293945
18,1,4,13,26,57482,57423,59,2674,4.09814691543579,16.993558883667
18,1,4,13,27,59838,59762,75,2671,4.0935492515564,11.9049692153931
18,1,4,13,28,59627,59561,65,2639,4.04450654983521,11.0706033706665
18,1,4,13,29,65542,65466,75,2641,4.04757165908813,15.6932907104492
18,1,4,13,30,64726,64656,70,2650,4.06136512756348,12.1672515869141
18,1,4,13,1,21926,21923,3,2558,3.92036652565002,13.3126125335693
18,1,4,13,2,22347,22343,4,2563,3.92802953720093,11.9224739074707
18,1,4,13,3,24820,24814,6,2563,3.92802953720093,12.4430694580078
18,1,4,13,4,25778,25769,8,2568,3.93569254875183,11.1140918731689
18,1,4,13,5,24992,24981,10,2580,3.95408368110657,12.8386783599854
18,1,4,13,6,26663,26642,20,2577,3.94948577880859,11.8438749313354
18,1,4,13,7,28009,27995,14,2588,3.96634435653687,11.3190631866455
18,1,4,13,8,34174,34142,31,2596,3.97860503196716,12.0871334075928
18,1,4,13,9,31463,31443,19,2597,3.98013758659363,12.0251131057739
18,1,4,13,10,30908,30883,24,2604,3.99086570739746,11.2985954284668
18,1,4,13,11,34739,34715,23,2627,4.02611541748047,12.0468702316284
18,1,4,13,12,34787,34761,26,2619,4.01385450363159,14.0709772109985
18,1,4,13,13,37745,37717,28,2631,4.03224563598633,13.4434242248535
18,1,4,13,14,38858,38827,30,2639,4.04450654983521,13.4398097991943
18,1,4,13,15,38240,38198,42,2643,4.05063676834106,12.1435050964355
18,1,4,13,16,40437,40394,43,2641,4.04757165908813,11.2864618301392
18,1,4,13,17,42034,41995,38,2639,4.04450654983521,13.1961107254028
18,1,4,13,18,48440,48395,44,2649,4.05983257293701,13.2322235107422
18,1,4,13,19,46216,46164,52,2659,4.07515811920166,10.4764547348022
18,1,4,13,20,45080,45035,45,2658,4.0736255645752,12.5289525985718
18,1,4,13,21,47845,47798,47,2666,4.08588647842407,18.6692428588867
18,1,4,13,22,48701,48635,66,2661,4.07822322845459,11.8044061660767
18,1,4,13,23,51397,51346,51,2662,4.07975578308105,15.0907802581787
18,1,4,13,24,52321,52267,54,2654,4.06749534606934,11.0000858306885
18,1,4,13,25,53010,52942,67,2666,4.08588647842407,10.9051856994629
18,1,4,13,26,55016,54947,68,2662,4.07975578308105,10.1227960586548
18,1,4,13,27,55821,55759,61,2672,4.09508180618286,11.5708627700806
18,1,4,13,28,64998,64909,88,2674,4.09814691543579,20.5279598236084
18,1,4,13,29,59303,59235,67,2682,4.11040782928467,11.2430381774902
18,1,4,13,30,65947,65877,69,2687,4.11807060241699,11.2907972335815
