Number of DTs,Number of Campuses,Number of Precincts,Number of Buildings,Number of Data Points,Total Time Taken,DT Response Time Taken,Visualisation Time Taken,Total RAM Usage (MB),Total RAM Usage (%),CPU Usage (%)
17,1,3,13,29,30818,30742,75,2866,4.39240455627441,17.6992416381836
17,1,3,13,30,30754,30673,80,2868,4.39546966552734,11.974214553833
18,1,3,14,1,921,919,2,2874,4.40466499328613,8.82282543182373
18,1,3,14,2,1892,1888,4,2874,4.40466499328613,15.2582941055298
18,1,3,14,3,2756,2750,6,2871,4.40006732940674,14.2158727645874
18,1,3,14,4,3712,3703,9,2873,4.40313243865967,15.3733654022217
18,1,3,14,5,4662,4651,11,2874,4.40466499328613,15.4741764068604
18,1,3,14,6,5600,5585,14,2872,4.4015998840332,11.1220598220825
18,1,3,14,7,6626,6609,17,2875,4.40619802474976,15.6753692626953
18,1,3,14,8,7546,7527,18,2874,4.40466499328613,14.5847206115723
18,1,3,14,9,8611,8590,20,2871,4.40006732940674,12.5543489456177
18,1,3,14,10,9630,9601,28,2878,4.41079568862915,15.1699676513672
18,1,3,14,11,10679,10650,29,2873,4.40313243865967,14.1608695983887
18,1,3,14,12,11590,11563,27,2875,4.40619802474976,11.2460117340088
18,1,3,14,13,12849,12811,37,2871,4.40006732940674,15.7055988311768
18,1,3,14,14,14145,14112,33,2878,4.41079568862915,14.5769300460815
18,1,3,14,15,14923,14883,39,2876,4.40773057937622,12.6283092498779
18,1,3,14,16,16060,16018,42,2873,4.40313243865967,15.9356746673584
18,1,3,14,17,17103,17059,44,2878,4.41079568862915,17.244499206543
18,1,3,14,18,18170,18122,48,2877,4.40926313400269,14.3782901763916
18,1,3,14,19,19357,19308,48,2872,4.4015998840332,13.3871231079102
18,1,3,14,20,20487,20434,53,2878,4.41079568862915,12.823314666748
18,1,3,14,21,21593,21540,53,2872,4.4015998840332,15.2562980651855
18,1,3,14,22,22874,22817,56,2875,4.40619802474976,13.7726497650146
18,1,3,14,23,24001,23942,58,2872,4.4015998840332,14.620343208313
18,1,3,14,24,25229,25167,62,2876,4.40773057937622,14.7635374069214
18,1,3,14,25,26396,26332,64,2877,4.40926313400269,18.7253437042236
18,1,3,14,26,27697,27628,69,2870,4.39853477478027,14.7267456054688
18,1,3,14,27,29051,28980,71,2873,4.40313243865967,12.1175594329834
18,1,3,14,28,30098,30023,75,2871,4.40006732940674,13.6181516647339
18,1,3,14,29,31440,31364,75,2874,4.40466499328613,15.6821336746216
18,1,3,14,30,32387,32294,93,2871,4.40006732940674,14.841893196106
18,1,3,14,1,921,919,2,2880,4.41386079788208,3.44780874252319
18,1,3,14,2,1892,1887,4,2875,4.40619802474976,7.92990159988403
18,1,3,14,3,2908,2901,7,2877,4.40926313400269,12.6757011413574
18,1,3,14,4,3683,3671,12,2880,4.41386079788208,14.7070007324219
18,1,3,14,5,4595,4584,11,2879,4.41232824325562,11.8983659744263
18,1,3,14,6,5599,5585,14,2880,4.41386079788208,12.4797124862671
18,1,3,14,7,6616,6600,15,2877,4.40926313400269,15.7658729553223
18,1,3,14,8,7625,7607,18,2881,4.41539335250854,13.3788347244263
18,1,3,14,9,8716,8695,21,2882,4.41692590713501,7.02198648452759
18,1,3,14,10,9846,9819,26,2880,4.41386079788208,12.0126752853394
18,1,3,14,11,10682,10656,26,2883,4.41845846176147,16.9360675811768
18,1,3,14,12,11648,11620,27,2878,4.41079568862915,16.2558555603027
18,1,3,14,13,12782,12752,30,2880,4.41386079788208,10.4986171722412
18,1,3,14,14,13800,13767,32,2876,4.40773057937622,11.6568632125854
18,1,3,14,15,14871,14836,35,2877,4.40926313400269,13.0308847427368
18,1,3,14,16,16021,15981,40,2877,4.40926313400269,11.6344947814941
18,1,3,14,17,17075,17032,43,2876,4.40773057937622,16.0596485137939
18,1,3,14,18,18228,18182,46,2876,4.40773057937622,12.7215938568115
18,1,3,14,19,19437,19374,62,2878,4.41079568862915,12.4797077178955
18,1,3,14,20,20644,20596,48,2874,4.40466499328613,14.5079355239868
18,1,3,14,21,21681,21628,53,2876,4.40773057937622,17.3163795471191
18,1,3,14,22,22836,22778,57,2879,4.41232824325562,15.1679735183716
18,1,3,14,23,24081,24022,58,2877,4.40926313400269,17.9258632659912
18,1,3,14,24,25222,25160,61,2881,4.41539335250854,15.7434921264648
18,1,3,14,25,26342,26273,68,2881,4.41539335250854,12.9984302520752
18,1,3,14,26,27711,27642,68,2875,4.40619802474976,14.2355737686157
18,1,3,14,27,28841,28768,73,2878,4.41079568862915,14.3477573394775
18,1,3,14,28,30235,30159,75,2876,4.40773057937622,13.5469150543213
18,1,3,14,29,31478,31402,76,2878,4.41079568862915,12.7223196029663
18,1,3,14,30,32436,32353,83,2880,4.41386079788208,12.9910488128662
18,1,3,14,1,932,930,2,2885,4.4215235710144,10.3459663391113
18,1,3,14,2,1869,1865,4,2886,4.42305612564087,11.5650672912598
18,1,3,14,3,2740,2733,7,2881,4.41539335250854,13.4320077896118
18,1,3,14,4,3685,3674,11,2884,4.41999101638794,13.8299789428711
18,1,3,14,5,4654,4640,14,2886,4.42305612564087,14.3996353149414
18,1,3,14,6,5570,5556,13,2886,4.42305612564087,15.6505222320557
18,1,3,14,7,6561,6544,16,2884,4.41999101638794,12.2611799240112
18,1,3,14,8,7477,7459,18,2887,4.42458868026733,14.6939086914063
18,1,3,14,9,8549,8524,24,2888,4.4261212348938,16.5137557983398
18,1,3,14,10,9561,9534,26,2887,4.42458868026733,13.7967824935913
18,1,3,14,11,10638,10608,30,2883,4.41845846176147,14.2674398422241
18,1,3,14,12,11678,11649,28,2886,4.42305612564087,14.3483276367188
18,1,3,14,13,12787,12752,34,2884,4.41999101638794,16.9955253601074
18,1,3,14,14,14183,14148,34,2881,4.41539335250854,12.8459672927856
18,1,3,14,15,14910,14871,39,2882,4.41692590713501,20.9605121612549
18,1,3,14,16,16071,16029,41,2884,4.41999101638794,12.4552640914917
18,1,3,14,17,17155,17110,44,2888,4.4261212348938,14.9750261306763
18,1,3,14,18,18350,18307,43,2887,4.42458868026733,12.2910327911377
18,1,3,14,19,19341,19291,50,2881,4.41539335250854,14.7837610244751
18,1,3,14,20,20678,20628,49,2887,4.42458868026733,13.5783910751343
18,1,3,14,21,21746,21694,51,2883,4.41845846176147,18.8165626525879
18,1,3,14,22,22881,22821,60,2886,4.42305612564087,13.4660615921021
18,1,3,14,23,23986,23926,60,2884,4.41999101638794,13.5396690368652
18,1,3,14,24,25181,25116,65,2888,4.4261212348938,13.9152641296387
18,1,3,14,25,26365,26299,65,2888,4.4261212348938,15.1083393096924
18,1,3,14,26,27683,27613,69,2882,4.41692590713501,12.2396965026855
18,1,3,14,27,28855,28784,70,2884,4.41999101638794,13.8254508972168
18,1,3,14,28,30123,30051,71,2882,4.41692590713501,14.6490688323975
18,1,3,14,29,31350,31272,77,2885,4.4215235710144,12.8545875549316
18,1,3,14,30,32443,32352,91,2882,4.41692590713501,10.000319480896
